handleId,fieldType,name,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Sapphire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Sapphire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Sapphire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Antique Sapphire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Ash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c1a4c13f-f0ab-9f1a-98bd-2e78d266a86d,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Product,"Nerdy, Dirty, Inked & Curvy",ca757a_20ff4f7d9a504667833b6e3192eea961~mv2.png;ca757a_19e449e2b1084b6780a180db0aedf051~mv2.png;ca757a_9e8d5c806a7147d499d72961739f8cbb~mv2.png;ca757a_1e2acb9677f04086ae07881aea9885d8~mv2.png;ca757a_851cd75a26104b5dafacd315f47535ee~mv2.png;ca757a_4811d1297b1f4b69b355cba929a0c359~mv2.png;ca757a_7322a87eedc7423aba19457b28056d8e~mv2.png;ca757a_d02bfc0193d44171a43dd0c9ce4725e9~mv2.png,Hoodies,,Hoodies,44.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,White;Sand;Indigo Blue;Royal;Light Blue,,,,,,,,,,,,,Material,"<p>50% Cotton/50% polyester preshrunk 13.5 oz<br>
Double-lined hood<br>
Drawstring at neckline<br>
Double-needle hood, shoulder, and armhole seams<br>
Double-needle cuffs, pouch pocket, and banded bottom<br>
Set-in sleeves<br>
Classic Fit<br>
Quarter-turned body<br>
1X1 Athletic rib with Lycra®<br>
Preshrunk fleece knit<br>
Air jet yarn = softer feel and reduced pilling<br>
Double-lined hood with color-matched drawcord<br>
Double needle stitching at shoulder, armhole, waistband and cuffs<br>
Pouch pocket<br>
1 x 1 rib with spandex<br>
Quarter-turned to eliminate center crease</p>
",,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Indigo Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Light Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8fd5ca3f-1b8d-db56-fb12-eda163199604,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Royal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Product,Ninja in Training,ca757a_c78d68e9189e4e1d88377d593e6c465a~mv2.png;ca757a_c61f5b6136df485a8aaa0e4fb228ebac~mv2.png;ca757a_9e021c0ff28f400e8c38be2b8034a8fd~mv2.png;ca757a_397f2014b6ba4149bb2b8b0c4ee334b0~mv2.png;ca757a_d02bfc0193d44171a43dd0c9ce4725e9~mv2.png;ca757a_c8414f23b31c4c76b9ff48d796e5cb06~mv2.png,Hoodies,,Hoodies,44.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,Gold;Dark Chocolate;Black;White,,,,,,,,,,,,,Material,"<p>50% Cotton/50% polyester preshrunk 13.5 oz<br>
Double-lined hood<br>
Drawstring at neckline<br>
Double-needle hood, shoulder, and armhole seams<br>
Double-needle cuffs, pouch pocket, and banded bottom<br>
Set-in sleeves<br>
Classic Fit<br>
Quarter-turned body<br>
1X1 Athletic rib with Lycra®<br>
Preshrunk fleece knit<br>
Air jet yarn = softer feel and reduced pilling<br>
Double-lined hood with color-matched drawcord<br>
Double needle stitching at shoulder, armhole, waistband and cuffs<br>
Pouch pocket<br>
1 x 1 rib with spandex<br>
Quarter-turned to eliminate center crease</p>
",,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Dark Chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2a26ebd-3193-0e1e-9c26-42572a0e42be,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Product,Nurse Heartbeat,ca757a_7fe200ab78104003bac8b2dda66930fa~mv2.png;ca757a_c73d387432a44864833d6f949cc5b7df~mv2.png;ca757a_9e021c0ff28f400e8c38be2b8034a8fd~mv2.png;ca757a_e4a88291d54a49cf9925fdb5d2bfd485~mv2.png;ca757a_de915e7bc9eb486daa975de9c9140d61~mv2.png;ca757a_b3a93d27afc54bc5b4cce0704d9b4ccf~mv2.png;ca757a_77e79e69b44b4cd1a35d9e38f56dc83d~mv2.png,Hoodies;New Arrival,,New Arrival,44.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,Red;Old Gold;Orange;Gold;Garnet,,,,,,,,,,,,,Material,"<p>50% Cotton/50% polyester preshrunk 13.5 oz<br>
Double-lined hood<br>
Drawstring at neckline<br>
Double-needle hood, shoulder, and armhole seams<br>
Double-needle cuffs, pouch pocket, and banded bottom<br>
Set-in sleeves<br>
Classic Fit<br>
Quarter-turned body<br>
1X1 Athletic rib with Lycra®<br>
Preshrunk fleece knit<br>
Air jet yarn = softer feel and reduced pilling<br>
Double-lined hood with color-matched drawcord<br>
Double needle stitching at shoulder, armhole, waistband and cuffs<br>
Pouch pocket<br>
1 x 1 rib with spandex<br>
Quarter-turned to eliminate center crease</p>
",,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Old Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Old Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Old Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Old Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Old Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b9c206c5-175c-0bd1-1f38-aad88f425908,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Product,One More Rep,ca757a_95c2ca26196142698b2aed1f87f98a71~mv2.png;ca757a_21523b8c2995417fb7ba82aadd522a9f~mv2.png;ca757a_0c3f8d9af32c4433b41898e982f0fe37~mv2.png;ca757a_5947867fc4c94e75a4283c70312b5f39~mv2.png;ca757a_19eabf19afd142759cc2195f3ea80fd3~mv2.png;ca757a_6068c2a4137b45bbbda850e916496a6b~mv2.png;ca757a_000e3a3a7782400085b49cf114fe053f~mv2.png,Hoodies,,Hoodies,44.95,,TRUE,PERCENT,0,0,,,Sizes,DROP_DOWN,Small;Medium;Large;X-Large;2XL,Colors,DROP_DOWN,Heather Sports Green;Irish Green;White;Garnet;Mint,,,,,,,,,,,,,Material,"<p>50% Cotton/50% polyester preshrunk 13.5 oz<br>
Double-lined hood<br>
Drawstring at neckline<br>
Double-needle hood, shoulder, and armhole seams<br>
Double-needle cuffs, pouch pocket, and banded bottom<br>
Set-in sleeves<br>
Classic Fit<br>
Quarter-turned body<br>
1X1 Athletic rib with Lycra®<br>
Preshrunk fleece knit<br>
Air jet yarn = softer feel and reduced pilling<br>
Double-lined hood with color-matched drawcord<br>
Double needle stitching at shoulder, armhole, waistband and cuffs<br>
Pouch pocket<br>
1 x 1 rib with spandex<br>
Quarter-turned to eliminate center crease</p>
",,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Heather Sports Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Heather Sports Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Heather Sports Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Heather Sports Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Heather Sports Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,X-Large,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Medium,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Large,,,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,2,TRUE,,,1,0.86,19.35,,,2XL,,,Irish Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_440e6375-1164-37d6-9c9f-60942ba9871a,Variant,,,,,,,,TRUE,,,1,0.86,19.35,,,Small,,,Garnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
